Mean data for UKR  Province= 25: Volyn,  from 2016 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_201601.txt<br><tt><pre>year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
2016 52  0.173,265.16, 43.48, 54.92, 49.20
2017 01  0.165,264.55, 40.70, 53.60, 47.15
2017 02  0.161,264.33, 43.67, 52.48, 48.08
2017 03  0.155,264.37, 41.00, 54.83, 47.92
2017 04  0.148,264.43, 36.44, 60.12, 48.28
2017 05  0.147,265.04, 33.42, 61.53, 47.48
2017 06  0.155,266.45, 33.52, 58.02, 45.77
2017 07  0.172,268.47, 37.95, 51.81, 44.88
2017 08  0.195,270.63, 45.20, 45.57, 45.38
2017 09  0.219,272.79, 51.92, 40.23, 46.08
2017 10  0.245,275.16, 57.64, 34.18, 45.91
2017 11  0.277,278.04, 61.73, 34.53, 48.13
2017 12  0.307,280.23, 64.78, 33.23, 49.01
2017 13  0.340,282.31, 67.80, 32.27, 50.03
2017 14  0.374,284.27, 69.54, 30.82, 50.18
2017 15  0.404,285.69, 69.94, 33.61, 51.77
2017 16  0.431,286.81, 67.72, 41.67, 54.70
2017 17  0.452,287.05, 62.35, 63.03, 62.69
2017 18  0.481,287.84, 59.34, 72.48, 65.91
2017 19  0.518,289.62, 59.56, 67.52, 63.54
2017 20  0.553,291.18, 61.38, 59.52, 60.45
2017 21  0.580,291.90, 62.39, 56.64, 59.52
2017 22  0.605,292.47, 63.77, 54.13, 58.95
2017 23  0.622,292.82, 66.57, 49.55, 58.06
2017 24  0.636,293.58, 68.85, 39.89, 54.37
2017 25  0.643,293.73, 70.39, 38.46, 54.43
2017 26  0.648,293.78, 70.68, 37.58, 54.13
2017 27  0.649,293.89, 71.58, 36.64, 54.11
2017 28  0.647,293.81, 71.66, 39.80, 55.73
2017 29  0.641,293.75, 71.53, 44.02, 57.77
2017 30  0.634,293.73, 71.89, 48.64, 60.27
2017 31  0.632,293.94, 72.78, 43.92, 58.35
2017 32  0.624,293.68, 70.81, 44.34, 57.57
2017 33  0.612,293.11, 68.91, 48.85, 58.88
2017 34  0.591,291.97, 65.05, 55.94, 60.50
2017 35  0.568,290.88, 60.58, 59.23, 59.90
2017 36  0.543,289.45, 57.30, 62.88, 60.09
2017 37  0.519,287.65, 55.26, 66.45, 60.86
2017 38  0.499,286.46, 54.83, 67.42, 61.12
2017 39  0.471,284.99, 51.92, 70.35, 61.14
2017 40  0.429,283.04, 44.37, 76.51, 60.44
2017 41  0.385,280.91, 38.04, 79.30, 58.67
2017 42  0.330,277.99, 30.06, 80.71, 55.39
2017 43  0.283,275.22, 26.99, 79.56, 53.28
2017 44  0.259,273.66, 24.87, 77.16, 51.02
2017 45  0.247,272.94, 28.65, 65.79, 47.22
2017 46  0.240,272.22, 33.43, 56.54, 44.99
2017 47  0.225,271.08, 38.86, 52.89, 45.87
2017 48  0.215,270.48, 43.46, 48.84, 46.15
2017 49  0.201,269.47, 46.16, 44.93, 45.54
2017 50  0.198,268.89, 46.19, 40.32, 43.25
2017 51  0.200,268.32, 52.14, 37.40, 44.77
2017 52  0.212,268.09, 61.99, 35.88, 48.93
2018 01  0.216,267.81, 67.07, 32.87, 49.97
2018 02  0.218,267.35, 73.42, 31.79, 52.60
2018 03  0.204,266.85, 66.91, 37.16, 52.03
2018 04  0.190,266.21, 55.92, 48.51, 52.21
2018 05  0.176,265.92, 45.20, 56.58, 50.89
2018 06  0.169,265.72, 38.88, 61.81, 50.35
2018 07  0.168,265.76, 36.80, 65.14, 50.97
2018 08  0.172,266.27, 37.81, 66.71, 52.26
2018 09  0.179,267.09, 39.47, 67.16, 53.32
2018 10  0.190,268.23, 40.68, 64.14, 52.41
2018 11  0.189,268.05, 34.35, 82.07, 58.21
</pre></tt>
